1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
2110, private, regions_unexplored:lush_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2111, private, regions_unexplored:flower_field, MONSTER, minecraft:spider, 80, 4, 4
2112, private, regions_unexplored:flower_field, MONSTER, minecraft:zombie, 80, 4, 4
2113, private, regions_unexplored:flower_field, MONSTER, minecraft:zombie_villager, 5, 1, 1
2114, private, regions_unexplored:flower_field, MONSTER, minecraft:skeleton, 80, 4, 4
2115, private, regions_unexplored:flower_field, MONSTER, minecraft:creeper, 80, 4, 4
2116, private, regions_unexplored:flower_field, MONSTER, minecraft:slime, 80, 4, 4
2117, private, regions_unexplored:flower_field, MONSTER, minecraft:enderman, 10, 1, 4
2118, private, regions_unexplored:flower_field, MONSTER, minecraft:witch, 5, 1, 1
2119, private, regions_unexplored:flower_field, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
2120, private, regions_unexplored:flower_field, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
2121, private, regions_unexplored:flower_field, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
2122, private, regions_unexplored:flower_field, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
2123, private, regions_unexplored:flower_field, MONSTER, mythicmounts:dragon, 80, 1, 1
2124, private, regions_unexplored:flower_field, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2125, private, regions_unexplored:flower_field, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2126, private, regions_unexplored:flower_field, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2127, private, regions_unexplored:flower_field, CREATURE, minecraft:rabbit, 8, 4, 4
2128, private, regions_unexplored:flower_field, CREATURE, minecraft:sheep, 12, 4, 4
2129, private, regions_unexplored:flower_field, CREATURE, minecraft:pig, 10, 4, 4
2130, private, regions_unexplored:flower_field, CREATURE, minecraft:chicken, 10, 4, 4
2131, private, regions_unexplored:flower_field, CREATURE, minecraft:cow, 8, 4, 4
2132, private, regions_unexplored:flower_field, AMBIENT, minecraft:bat, 10, 8, 8
2133, private, regions_unexplored:flower_field, AMBIENT, mythicmounts:firebird, 5, 1, 1
2134, private, regions_unexplored:flower_field, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2135, private, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
2136, private, regions_unexplored:alpha_grove, MONSTER, minecraft:zombie, 80, 4, 4
2137, private, regions_unexplored:alpha_grove, MONSTER, minecraft:zombie_villager, 5, 1, 1
2138, private, regions_unexplored:alpha_grove, MONSTER, minecraft:skeleton, 80, 4, 4
2139, private, regions_unexplored:alpha_grove, MONSTER, minecraft:creeper, 80, 4, 4
2140, private, regions_unexplored:alpha_grove, MONSTER, minecraft:slime, 80, 4, 4
2141, private, regions_unexplored:alpha_grove, MONSTER, minecraft:enderman, 10, 1, 4
2142, private, regions_unexplored:alpha_grove, MONSTER, minecraft:witch, 5, 1, 1
2143, private, regions_unexplored:alpha_grove, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
2144, private, regions_unexplored:alpha_grove, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
2145, private, regions_unexplored:alpha_grove, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
2146, private, regions_unexplored:alpha_grove, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
2147, private, regions_unexplored:alpha_grove, MONSTER, mythicmounts:dragon, 80, 1, 1
2148, private, regions_unexplored:alpha_grove, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2149, private, regions_unexplored:alpha_grove, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2150, private, regions_unexplored:alpha_grove, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2151, private, regions_unexplored:alpha_grove, AMBIENT, minecraft:bat, 10, 8, 8
2152, private, regions_unexplored:alpha_grove, AMBIENT, mythicmounts:firebird, 5, 1, 1
2153, private, regions_unexplored:alpha_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2154, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:spider, 80, 4, 4
2155, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:zombie, 19, 4, 4
2156, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
2157, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:skeleton, 80, 4, 4
2158, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:creeper, 80, 4, 4
2159, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:slime, 80, 4, 4
2160, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:enderman, 10, 1, 4
2161, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:witch, 5, 1, 1
2162, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:husk, 80, 4, 4
2163, badlands, regions_unexplored:arid_mountains, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
2164, badlands, regions_unexplored:arid_mountains, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
2165, badlands, regions_unexplored:arid_mountains, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
2166, badlands, regions_unexplored:arid_mountains, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
2167, badlands, regions_unexplored:arid_mountains, MONSTER, mythicmounts:dragon, 80, 1, 1
2168, badlands, regions_unexplored:arid_mountains, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2169, badlands, regions_unexplored:arid_mountains, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2170, badlands, regions_unexplored:arid_mountains, MONSTER, graveyard:nightmare, 10, 1, 1
2171, badlands, regions_unexplored:arid_mountains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2172, badlands, regions_unexplored:arid_mountains, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2173, badlands, regions_unexplored:arid_mountains, CREATURE, minecraft:rabbit, 5, 2, 3
2174, badlands, regions_unexplored:arid_mountains, CREATURE, betteranimalsplus:lammergeier, 7, 1, 2
2175, badlands, regions_unexplored:arid_mountains, AMBIENT, minecraft:bat, 10, 8, 8
2176, badlands, regions_unexplored:arid_mountains, AMBIENT, mythicmounts:firebird, 5, 1, 1
2177, badlands, regions_unexplored:arid_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2178, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:spider, 80, 4, 4
2179, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:zombie, 19, 4, 4
2180, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:zombie_villager, 5, 1, 1
2181, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:skeleton, 80, 4, 4
2182, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:creeper, 80, 4, 4
2183, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:slime, 80, 4, 4
2184, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:enderman, 10, 1, 4
2185, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:witch, 5, 1, 1
2186, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:husk, 80, 4, 4
2187, desert, regions_unexplored:joshua_desert, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
2188, desert, regions_unexplored:joshua_desert, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
2189, desert, regions_unexplored:joshua_desert, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
2190, desert, regions_unexplored:joshua_desert, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
2191, desert, regions_unexplored:joshua_desert, MONSTER, mythicmounts:dragon, 80, 1, 1
2192, desert, regions_unexplored:joshua_desert, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2193, desert, regions_unexplored:joshua_desert, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2194, desert, regions_unexplored:joshua_desert, MONSTER, graveyard:nightmare, 10, 1, 1
2195, desert, regions_unexplored:joshua_desert, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2196, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:rabbit, 5, 2, 3
2197, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:sheep, 12, 4, 4
2198, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:pig, 10, 4, 4
2199, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:chicken, 10, 4, 4
2200, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:cow, 8, 4, 4
2201, desert, regions_unexplored:joshua_desert, AMBIENT, minecraft:bat, 10, 8, 8
2202, desert, regions_unexplored:joshua_desert, AMBIENT, mythicmounts:firebird, 5, 1, 1
2203, desert, regions_unexplored:joshua_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2204, forest, regions_unexplored:maple_forest, MONSTER, minecraft:spider, 80, 4, 4
2205, forest, regions_unexplored:maple_forest, MONSTER, minecraft:zombie, 80, 4, 4
2206, forest, regions_unexplored:maple_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
2207, forest, regions_unexplored:maple_forest, MONSTER, minecraft:skeleton, 80, 4, 4
2208, forest, regions_unexplored:maple_forest, MONSTER, minecraft:creeper, 80, 4, 4
2209, forest, regions_unexplored:maple_forest, MONSTER, minecraft:slime, 80, 4, 4
2210, forest, regions_unexplored:maple_forest, MONSTER, minecraft:enderman, 10, 1, 4
2211, forest, regions_unexplored:maple_forest, MONSTER, minecraft:witch, 5, 1, 1
2212, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
2213, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
2214, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
2215, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
2216, forest, regions_unexplored:maple_forest, MONSTER, direbats:direbat, 36, 1, 3
2217, forest, regions_unexplored:maple_forest, MONSTER, mythicmounts:dragon, 80, 1, 1
2218, forest, regions_unexplored:maple_forest, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2219, forest, regions_unexplored:maple_forest, MONSTER, graveyard:ghoul, 25, 2, 5
2220, forest, regions_unexplored:maple_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2221, forest, regions_unexplored:maple_forest, MONSTER, graveyard:revenant, 25, 5, 8
2222, forest, regions_unexplored:maple_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2223, forest, regions_unexplored:maple_forest, MONSTER, whisperwoods:hidebehind, 8, 1, 1
2224, forest, regions_unexplored:maple_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2225, forest, regions_unexplored:maple_forest, CREATURE, minecraft:wolf, 5, 4, 4
2226, forest, regions_unexplored:maple_forest, CREATURE, minecraft:sheep, 12, 4, 4
2227, forest, regions_unexplored:maple_forest, CREATURE, minecraft:pig, 10, 4, 4
2228, forest, regions_unexplored:maple_forest, CREATURE, minecraft:chicken, 10, 4, 4
2229, forest, regions_unexplored:maple_forest, CREATURE, minecraft:cow, 8, 4, 4
2230, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
2231, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
2232, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
2233, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:badger, 7, 1, 2
2234, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:turkey, 11, 1, 3
2235, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
2236, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
2237, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:deer, 16, 1, 4
2238, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
2239, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:boar, 9, 1, 4
2240, forest, regions_unexplored:maple_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
2241, forest, regions_unexplored:maple_forest, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
2242, forest, regions_unexplored:maple_forest, AMBIENT, minecraft:bat, 10, 8, 8
2243, forest, regions_unexplored:maple_forest, AMBIENT, mythicmounts:firebird, 5, 1, 1
2244, forest, regions_unexplored:maple_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
2245, forest, regions_unexplored:maple_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2246, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:spider, 80, 4, 4
2247, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:zombie, 80, 4, 4
2248, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
2249, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:skeleton, 80, 4, 4
2250, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:creeper, 80, 4, 4
2251, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:slime, 80, 4, 4
2252, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:enderman, 10, 1, 4
2253, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:witch, 5, 1, 1
2254, forest, regions_unexplored:cherry_hills, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
2255, forest, regions_unexplored:cherry_hills, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
2256, forest, regions_unexplored:cherry_hills, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
2257, forest, regions_unexplored:cherry_hills, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
2258, forest, regions_unexplored:cherry_hills, MONSTER, direbats:direbat, 36, 1, 3
2259, forest, regions_unexplored:cherry_hills, MONSTER, mythicmounts:dragon, 80, 1, 1
2260, forest, regions_unexplored:cherry_hills, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2261, forest, regions_unexplored:cherry_hills, MONSTER, graveyard:ghoul, 25, 2, 5
2262, forest, regions_unexplored:cherry_hills, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2263, forest, regions_unexplored:cherry_hills, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2264, forest, regions_unexplored:cherry_hills, MONSTER, whisperwoods:hidebehind, 8, 1, 1
2265, forest, regions_unexplored:cherry_hills, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2266, forest, regions_unexplored:cherry_hills, CREATURE, minecraft:fox, 8, 2, 4
2267, forest, regions_unexplored:cherry_hills, CREATURE, minecraft:sheep, 12, 4, 4
2268, forest, regions_unexplored:cherry_hills, CREATURE, minecraft:pig, 10, 4, 4
2269, forest, regions_unexplored:cherry_hills, CREATURE, minecraft:chicken, 10, 4, 4
2270, forest, regions_unexplored:cherry_hills, CREATURE, minecraft:cow, 8, 4, 4
2271, forest, regions_unexplored:cherry_hills, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
2272, forest, regions_unexplored:cherry_hills, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
2273, forest, regions_unexplored:cherry_hills, CREATURE, betteranimalsplus:songbird, 11, 1, 4
2274, forest, regions_unexplored:cherry_hills, CREATURE, betteranimalsplus:badger, 7, 1, 2
2275, forest, regions_unexplored:cherry_hills, CREATURE, betteranimalsplus:turkey, 11, 1, 3
2276, forest, regions_unexplored:cherry_hills, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
2277, forest, regions_unexplored:cherry_hills, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
2278, forest, regions_unexplored:cherry_hills, CREATURE, betteranimalsplus:deer, 16, 1, 4
2279, forest, regions_unexplored:cherry_hills, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
2280, forest, regions_unexplored:cherry_hills, CREATURE, betteranimalsplus:boar, 9, 1, 4
2281, forest, regions_unexplored:cherry_hills, CREATURE, whisperwoods:wisp, 13, 1, 3
2282, forest, regions_unexplored:cherry_hills, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
2283, forest, regions_unexplored:cherry_hills, AMBIENT, minecraft:bat, 10, 8, 8
2284, forest, regions_unexplored:cherry_hills, AMBIENT, mythicmounts:firebird, 5, 1, 1
2285, forest, regions_unexplored:cherry_hills, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
2286, forest, regions_unexplored:cherry_hills, AMBIENT, whisperwoods:moth, 10, 1, 3
2287, forest, regions_unexplored:cherry_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2288, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:spider, 80, 4, 4
2289, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
2290, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
2291, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
2292, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
2293, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:slime, 80, 4, 4
2294, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:enderman, 10, 1, 4
2295, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:witch, 5, 1, 1
2296, beach, regions_unexplored:chalk_cliffs, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
2297, beach, regions_unexplored:chalk_cliffs, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
2298, beach, regions_unexplored:chalk_cliffs, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
2299, beach, regions_unexplored:chalk_cliffs, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
2300, beach, regions_unexplored:chalk_cliffs, MONSTER, mythicmounts:dragon, 80, 1, 1
2301, beach, regions_unexplored:chalk_cliffs, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2302, beach, regions_unexplored:chalk_cliffs, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2303, beach, regions_unexplored:chalk_cliffs, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2304, beach, regions_unexplored:chalk_cliffs, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2305, beach, regions_unexplored:chalk_cliffs, CREATURE, minecraft:sheep, 12, 4, 4
2306, beach, regions_unexplored:chalk_cliffs, CREATURE, minecraft:pig, 10, 4, 4
2307, beach, regions_unexplored:chalk_cliffs, CREATURE, minecraft:chicken, 10, 4, 4
2308, beach, regions_unexplored:chalk_cliffs, CREATURE, minecraft:cow, 8, 4, 4
2309, beach, regions_unexplored:chalk_cliffs, CREATURE, betteranimalsplus:crab, 10, 1, 3
2310, beach, regions_unexplored:chalk_cliffs, CREATURE, betteranimalsplus:horseshoecrab, 8, 1, 3
2311, beach, regions_unexplored:chalk_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
2312, beach, regions_unexplored:chalk_cliffs, AMBIENT, mythicmounts:firebird, 5, 1, 1
2313, beach, regions_unexplored:chalk_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2314, private, regions_unexplored:pumpkin_fields, MONSTER, minecraft:spider, 80, 4, 4
2315, private, regions_unexplored:pumpkin_fields, MONSTER, minecraft:zombie, 80, 4, 4
2316, private, regions_unexplored:pumpkin_fields, MONSTER, minecraft:zombie_villager, 5, 1, 1
2317, private, regions_unexplored:pumpkin_fields, MONSTER, minecraft:skeleton, 80, 4, 4
2318, private, regions_unexplored:pumpkin_fields, MONSTER, minecraft:creeper, 80, 4, 4
2319, private, regions_unexplored:pumpkin_fields, MONSTER, minecraft:slime, 80, 4, 4
2320, private, regions_unexplored:pumpkin_fields, MONSTER, minecraft:enderman, 10, 1, 4
2321, private, regions_unexplored:pumpkin_fields, MONSTER, minecraft:witch, 5, 1, 1
2322, private, regions_unexplored:pumpkin_fields, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
2323, private, regions_unexplored:pumpkin_fields, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
