1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
2038, jungle, regions_unexplored:bamboo_forest, AMBIENT, minecraft:bat, 10, 8, 8
2039, jungle, regions_unexplored:bamboo_forest, AMBIENT, mythicmounts:firebird, 5, 1, 1
2040, jungle, regions_unexplored:bamboo_forest, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
2041, jungle, regions_unexplored:bamboo_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2042, jungle, regions_unexplored:bamboo_forest, WATER_AMBIENT, betteranimalsplus:piranha, 7, 1, 5
2043, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:spider, 80, 4, 4
2044, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:zombie, 80, 4, 4
2045, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:zombie_villager, 5, 1, 1
2046, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
2047, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:creeper, 80, 4, 4
2048, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:slime, 80, 4, 4
2049, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:enderman, 10, 1, 4
2050, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:witch, 5, 1, 1
2051, private, regions_unexplored:baobab_savanna, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
2052, private, regions_unexplored:baobab_savanna, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2053, private, regions_unexplored:baobab_savanna, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
2054, private, regions_unexplored:baobab_savanna, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
2055, private, regions_unexplored:baobab_savanna, MONSTER, mythicmounts:dragon, 80, 1, 1
2056, private, regions_unexplored:baobab_savanna, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2057, private, regions_unexplored:baobab_savanna, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2058, private, regions_unexplored:baobab_savanna, MONSTER, graveyard:nightmare, 10, 1, 1
2059, private, regions_unexplored:baobab_savanna, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2060, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:sheep, 12, 4, 4
2061, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:pig, 10, 4, 4
2062, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:chicken, 10, 4, 4
2063, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:cow, 8, 4, 4
2064, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:horse, 5, 2, 6
2065, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:donkey, 5, 1, 3
2066, private, regions_unexplored:baobab_savanna, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
2067, private, regions_unexplored:baobab_savanna, CREATURE, betteranimalsplus:badger, 7, 1, 2
2068, private, regions_unexplored:baobab_savanna, CREATURE, betteranimalsplus:boar, 9, 1, 4
2069, private, regions_unexplored:baobab_savanna, AMBIENT, minecraft:bat, 10, 8, 8
2070, private, regions_unexplored:baobab_savanna, AMBIENT, mythicmounts:firebird, 5, 1, 1
2071, private, regions_unexplored:baobab_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2072, private, regions_unexplored:lupine_plains, MONSTER, minecraft:spider, 80, 4, 4
2073, private, regions_unexplored:lupine_plains, MONSTER, minecraft:zombie, 80, 4, 4
2074, private, regions_unexplored:lupine_plains, MONSTER, minecraft:zombie_villager, 5, 1, 1
2075, private, regions_unexplored:lupine_plains, MONSTER, minecraft:skeleton, 80, 4, 4
2076, private, regions_unexplored:lupine_plains, MONSTER, minecraft:creeper, 80, 4, 4
2077, private, regions_unexplored:lupine_plains, MONSTER, minecraft:slime, 80, 4, 4
2078, private, regions_unexplored:lupine_plains, MONSTER, minecraft:enderman, 10, 1, 4
2079, private, regions_unexplored:lupine_plains, MONSTER, minecraft:witch, 5, 1, 1
2080, private, regions_unexplored:lupine_plains, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
2081, private, regions_unexplored:lupine_plains, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2082, private, regions_unexplored:lupine_plains, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
2083, private, regions_unexplored:lupine_plains, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
2084, private, regions_unexplored:lupine_plains, MONSTER, mythicmounts:dragon, 80, 1, 1
2085, private, regions_unexplored:lupine_plains, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2086, private, regions_unexplored:lupine_plains, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2087, private, regions_unexplored:lupine_plains, MONSTER, graveyard:nightmare, 10, 1, 1
2088, private, regions_unexplored:lupine_plains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2089, private, regions_unexplored:lupine_plains, CREATURE, minecraft:sheep, 12, 4, 4
2090, private, regions_unexplored:lupine_plains, CREATURE, minecraft:pig, 10, 4, 4
2091, private, regions_unexplored:lupine_plains, CREATURE, minecraft:chicken, 10, 4, 4
2092, private, regions_unexplored:lupine_plains, CREATURE, minecraft:cow, 8, 4, 4
2093, private, regions_unexplored:lupine_plains, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
2094, private, regions_unexplored:lupine_plains, CREATURE, betteranimalsplus:songbird, 11, 1, 4
2095, private, regions_unexplored:lupine_plains, CREATURE, betteranimalsplus:badger, 7, 1, 2
2096, private, regions_unexplored:lupine_plains, CREATURE, betteranimalsplus:coyote, 5, 1, 6
2097, private, regions_unexplored:lupine_plains, CREATURE, betteranimalsplus:boar, 9, 1, 4
2098, private, regions_unexplored:lupine_plains, AMBIENT, minecraft:bat, 10, 8, 8
2099, private, regions_unexplored:lupine_plains, AMBIENT, mythicmounts:firebird, 5, 1, 1
2100, private, regions_unexplored:lupine_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2101, private, regions_unexplored:lush_hills, MONSTER, minecraft:spider, 80, 4, 4
2102, private, regions_unexplored:lush_hills, MONSTER, minecraft:zombie, 80, 4, 4
2103, private, regions_unexplored:lush_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
2104, private, regions_unexplored:lush_hills, MONSTER, minecraft:skeleton, 80, 4, 4
2105, private, regions_unexplored:lush_hills, MONSTER, minecraft:creeper, 80, 4, 4
2106, private, regions_unexplored:lush_hills, MONSTER, minecraft:slime, 80, 4, 4
2107, private, regions_unexplored:lush_hills, MONSTER, minecraft:enderman, 10, 1, 4
2108, private, regions_unexplored:lush_hills, MONSTER, minecraft:witch, 5, 1, 1
2109, private, regions_unexplored:lush_hills, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
2110, private, regions_unexplored:lush_hills, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2111, private, regions_unexplored:lush_hills, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
2112, private, regions_unexplored:lush_hills, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
2113, private, regions_unexplored:lush_hills, MONSTER, mythicmounts:dragon, 80, 1, 1
2114, private, regions_unexplored:lush_hills, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2115, private, regions_unexplored:lush_hills, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2116, private, regions_unexplored:lush_hills, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2117, private, regions_unexplored:lush_hills, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2118, private, regions_unexplored:lush_hills, CREATURE, minecraft:sheep, 12, 4, 4
2119, private, regions_unexplored:lush_hills, CREATURE, minecraft:pig, 10, 4, 4
2120, private, regions_unexplored:lush_hills, CREATURE, minecraft:chicken, 10, 4, 4
2121, private, regions_unexplored:lush_hills, CREATURE, minecraft:cow, 8, 4, 4
2122, private, regions_unexplored:lush_hills, CREATURE, minecraft:llama, 5, 4, 6
2123, private, regions_unexplored:lush_hills, CREATURE, betteranimalsplus:lammergeier, 7, 1, 2
2124, private, regions_unexplored:lush_hills, AMBIENT, minecraft:bat, 10, 8, 8
2125, private, regions_unexplored:lush_hills, AMBIENT, mythicmounts:firebird, 5, 1, 1
2126, private, regions_unexplored:lush_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2127, private, regions_unexplored:flower_field, MONSTER, minecraft:spider, 80, 4, 4
2128, private, regions_unexplored:flower_field, MONSTER, minecraft:zombie, 80, 4, 4
2129, private, regions_unexplored:flower_field, MONSTER, minecraft:zombie_villager, 5, 1, 1
2130, private, regions_unexplored:flower_field, MONSTER, minecraft:skeleton, 80, 4, 4
2131, private, regions_unexplored:flower_field, MONSTER, minecraft:creeper, 80, 4, 4
2132, private, regions_unexplored:flower_field, MONSTER, minecraft:slime, 80, 4, 4
2133, private, regions_unexplored:flower_field, MONSTER, minecraft:enderman, 10, 1, 4
2134, private, regions_unexplored:flower_field, MONSTER, minecraft:witch, 5, 1, 1
2135, private, regions_unexplored:flower_field, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
2136, private, regions_unexplored:flower_field, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2137, private, regions_unexplored:flower_field, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
2138, private, regions_unexplored:flower_field, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
2139, private, regions_unexplored:flower_field, MONSTER, mythicmounts:dragon, 80, 1, 1
2140, private, regions_unexplored:flower_field, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2141, private, regions_unexplored:flower_field, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2142, private, regions_unexplored:flower_field, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2143, private, regions_unexplored:flower_field, CREATURE, minecraft:rabbit, 8, 4, 4
2144, private, regions_unexplored:flower_field, CREATURE, minecraft:sheep, 12, 4, 4
2145, private, regions_unexplored:flower_field, CREATURE, minecraft:pig, 10, 4, 4
2146, private, regions_unexplored:flower_field, CREATURE, minecraft:chicken, 10, 4, 4
2147, private, regions_unexplored:flower_field, CREATURE, minecraft:cow, 8, 4, 4
2148, private, regions_unexplored:flower_field, AMBIENT, minecraft:bat, 10, 8, 8
2149, private, regions_unexplored:flower_field, AMBIENT, mythicmounts:firebird, 5, 1, 1
2150, private, regions_unexplored:flower_field, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2151, private, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
2152, private, regions_unexplored:alpha_grove, MONSTER, minecraft:zombie, 80, 4, 4
2153, private, regions_unexplored:alpha_grove, MONSTER, minecraft:zombie_villager, 5, 1, 1
2154, private, regions_unexplored:alpha_grove, MONSTER, minecraft:skeleton, 80, 4, 4
2155, private, regions_unexplored:alpha_grove, MONSTER, minecraft:creeper, 80, 4, 4
2156, private, regions_unexplored:alpha_grove, MONSTER, minecraft:slime, 80, 4, 4
2157, private, regions_unexplored:alpha_grove, MONSTER, minecraft:enderman, 10, 1, 4
2158, private, regions_unexplored:alpha_grove, MONSTER, minecraft:witch, 5, 1, 1
2159, private, regions_unexplored:alpha_grove, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
2160, private, regions_unexplored:alpha_grove, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2161, private, regions_unexplored:alpha_grove, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
2162, private, regions_unexplored:alpha_grove, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
2163, private, regions_unexplored:alpha_grove, MONSTER, mythicmounts:dragon, 80, 1, 1
2164, private, regions_unexplored:alpha_grove, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2165, private, regions_unexplored:alpha_grove, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2166, private, regions_unexplored:alpha_grove, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2167, private, regions_unexplored:alpha_grove, AMBIENT, minecraft:bat, 10, 8, 8
2168, private, regions_unexplored:alpha_grove, AMBIENT, mythicmounts:firebird, 5, 1, 1
2169, private, regions_unexplored:alpha_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2170, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:spider, 80, 4, 4
2171, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:zombie, 19, 4, 4
2172, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
2173, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:skeleton, 80, 4, 4
2174, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:creeper, 80, 4, 4
2175, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:slime, 80, 4, 4
2176, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:enderman, 10, 1, 4
2177, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:witch, 5, 1, 1
2178, badlands, regions_unexplored:arid_mountains, MONSTER, minecraft:husk, 80, 4, 4
2179, badlands, regions_unexplored:arid_mountains, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
2180, badlands, regions_unexplored:arid_mountains, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2181, badlands, regions_unexplored:arid_mountains, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
2182, badlands, regions_unexplored:arid_mountains, MONSTER, mutantmonsters:mutant_zombie, 19, 1, 1
2183, badlands, regions_unexplored:arid_mountains, MONSTER, mythicmounts:dragon, 80, 1, 1
2184, badlands, regions_unexplored:arid_mountains, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2185, badlands, regions_unexplored:arid_mountains, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2186, badlands, regions_unexplored:arid_mountains, MONSTER, graveyard:nightmare, 10, 1, 1
2187, badlands, regions_unexplored:arid_mountains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2188, badlands, regions_unexplored:arid_mountains, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2189, badlands, regions_unexplored:arid_mountains, CREATURE, minecraft:rabbit, 5, 2, 3
2190, badlands, regions_unexplored:arid_mountains, CREATURE, betteranimalsplus:lammergeier, 7, 1, 2
2191, badlands, regions_unexplored:arid_mountains, AMBIENT, minecraft:bat, 10, 8, 8
2192, badlands, regions_unexplored:arid_mountains, AMBIENT, mythicmounts:firebird, 5, 1, 1
2193, badlands, regions_unexplored:arid_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2194, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:spider, 80, 4, 4
2195, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:zombie, 19, 4, 4
2196, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:zombie_villager, 5, 1, 1
2197, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:skeleton, 80, 4, 4
2198, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:creeper, 80, 4, 4
2199, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:slime, 80, 4, 4
2200, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:enderman, 10, 1, 4
2201, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:witch, 5, 1, 1
2202, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:husk, 80, 4, 4
2203, desert, regions_unexplored:joshua_desert, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
2204, desert, regions_unexplored:joshua_desert, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2205, desert, regions_unexplored:joshua_desert, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
2206, desert, regions_unexplored:joshua_desert, MONSTER, mutantmonsters:mutant_zombie, 19, 1, 1
2207, desert, regions_unexplored:joshua_desert, MONSTER, mythicmounts:dragon, 80, 1, 1
2208, desert, regions_unexplored:joshua_desert, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2209, desert, regions_unexplored:joshua_desert, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2210, desert, regions_unexplored:joshua_desert, MONSTER, graveyard:nightmare, 10, 1, 1
2211, desert, regions_unexplored:joshua_desert, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2212, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:rabbit, 5, 2, 3
2213, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:sheep, 12, 4, 4
2214, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:pig, 10, 4, 4
2215, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:chicken, 10, 4, 4
2216, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:cow, 8, 4, 4
2217, desert, regions_unexplored:joshua_desert, AMBIENT, minecraft:bat, 10, 8, 8
2218, desert, regions_unexplored:joshua_desert, AMBIENT, mythicmounts:firebird, 5, 1, 1
2219, desert, regions_unexplored:joshua_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2220, forest, regions_unexplored:maple_forest, MONSTER, minecraft:spider, 80, 4, 4
2221, forest, regions_unexplored:maple_forest, MONSTER, minecraft:zombie, 80, 4, 4
2222, forest, regions_unexplored:maple_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
2223, forest, regions_unexplored:maple_forest, MONSTER, minecraft:skeleton, 80, 4, 4
2224, forest, regions_unexplored:maple_forest, MONSTER, minecraft:creeper, 80, 4, 4
2225, forest, regions_unexplored:maple_forest, MONSTER, minecraft:slime, 80, 4, 4
2226, forest, regions_unexplored:maple_forest, MONSTER, minecraft:enderman, 10, 1, 4
2227, forest, regions_unexplored:maple_forest, MONSTER, minecraft:witch, 5, 1, 1
2228, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
2229, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2230, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
2231, forest, regions_unexplored:maple_forest, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
2232, forest, regions_unexplored:maple_forest, MONSTER, direbats:direbat, 36, 1, 3
2233, forest, regions_unexplored:maple_forest, MONSTER, mythicmounts:dragon, 80, 1, 1
2234, forest, regions_unexplored:maple_forest, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
2235, forest, regions_unexplored:maple_forest, MONSTER, graveyard:ghoul, 25, 2, 5
2236, forest, regions_unexplored:maple_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
2237, forest, regions_unexplored:maple_forest, MONSTER, graveyard:revenant, 25, 5, 8
2238, forest, regions_unexplored:maple_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2239, forest, regions_unexplored:maple_forest, MONSTER, whisperwoods:hidebehind, 8, 1, 1
2240, forest, regions_unexplored:maple_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2241, forest, regions_unexplored:maple_forest, CREATURE, minecraft:wolf, 5, 4, 4
2242, forest, regions_unexplored:maple_forest, CREATURE, minecraft:sheep, 12, 4, 4
2243, forest, regions_unexplored:maple_forest, CREATURE, minecraft:pig, 10, 4, 4
2244, forest, regions_unexplored:maple_forest, CREATURE, minecraft:chicken, 10, 4, 4
2245, forest, regions_unexplored:maple_forest, CREATURE, minecraft:cow, 8, 4, 4
2246, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
2247, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
2248, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
2249, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:badger, 7, 1, 2
2250, forest, regions_unexplored:maple_forest, CREATURE, betteranimalsplus:turkey, 11, 1, 3
